measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Gambia,Both,All ages,Stomach cancer,Rate,2019,2.226258808319785,2.7467013803265474,1.7658228802987197
Deaths,Gambia,Both,All ages,Liver cancer,Rate,2019,18.272428672808864,23.947612754954537,13.171843386536287
Deaths,Uganda,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.33879189341763305,0.42212673356255365,0.25923826938229916
Deaths,Uganda,Both,All ages,Pancreatic cancer,Rate,2019,1.6074148341976884,2.010409022391511,1.2428907270952814
Deaths,Uganda,Both,All ages,Malignant skin melanoma,Rate,2019,0.4509749029521207,0.6335703433987764,0.29243418525425535
Deaths,Czechia,Both,All ages,Esophageal cancer,Rate,2019,5.811553738817376,7.17712656415826,4.661214832125121
Deaths,Czechia,Both,All ages,Stomach cancer,Rate,2019,12.114414020956525,14.602124497727234,9.923828858748085
Deaths,Czechia,Both,All ages,Liver cancer,Rate,2019,5.941761757279434,7.296118786760916,4.906434227517809
Deaths,Czechia,Both,All ages,Larynx cancer,Rate,2019,2.5111320205933763,3.103091646041355,2.0240614288801835
Deaths,Czechia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,58.610530281677896,71.21938950087257,48.2680149793914
Deaths,Iran (Islamic Republic of),Both,All ages,Ovarian cancer,Rate,2019,1.3622826884465307,1.5447251606952415,0.9709544897558214
Deaths,Iran (Islamic Republic of),Both,All ages,Testicular cancer,Rate,2019,0.10831464397317463,0.12256849884777934,0.09636485374344615
Deaths,Iran (Islamic Republic of),Both,All ages,Kidney cancer,Rate,2019,1.1081897223692367,1.2081918015023063,0.993382584166048
Deaths,Iran (Islamic Republic of),Both,All ages,Bladder cancer,Rate,2019,1.983057939019466,2.1681186402290944,1.8071399214813053
Deaths,Iran (Islamic Republic of),Both,All ages,Brain and central nervous system cancer,Rate,2019,4.144743965936169,4.950365743047831,2.0771329111403976
Deaths,Zambia,Both,All ages,Nasopharynx cancer,Rate,2019,0.6445513049577151,0.8702632571018168,0.4612828702079053
Deaths,Zambia,Both,All ages,Other pharynx cancer,Rate,2019,0.42645678065437426,0.57557346263682,0.31005874175941617
Deaths,Zambia,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.4237505158917627,0.5457532347141764,0.32243265686122496
Deaths,Zambia,Both,All ages,Pancreatic cancer,Rate,2019,1.7453007773623501,2.4339902257619417,1.23346779037265
Deaths,Zambia,Both,All ages,Malignant skin melanoma,Rate,2019,0.4210533958760334,0.5907076908770489,0.29016458592360983
Deaths,Zambia,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.2010556913906992,0.26252358051212826,0.13314915561327442
Deaths,Zambia,Both,All ages,Ovarian cancer,Rate,2019,1.2319048340458942,1.6666971349674935,0.8797354212116865
Deaths,Zambia,Both,All ages,Testicular cancer,Rate,2019,0.10815902655837983,0.151744260143601,0.07539049152950617
Deaths,Zambia,Both,All ages,Kidney cancer,Rate,2019,0.688215551934018,0.9945991332839441,0.4556634129189422
Deaths,Zambia,Both,All ages,Bladder cancer,Rate,2019,0.9137023291408953,1.1921541771907294,0.6975631106605648
Deaths,Zambia,Both,All ages,Brain and central nervous system cancer,Rate,2019,0.9968643132250972,1.3513975977569983,0.6932962108539259
Deaths,Zambia,Both,All ages,Thyroid cancer,Rate,2019,0.36908160755826674,0.4849727224364448,0.27238281899478994
Deaths,Zambia,Both,All ages,Mesothelioma,Rate,2019,0.10735475715074526,0.26958885803400284,0.04665240586982445
Deaths,Zambia,Both,All ages,Hodgkin lymphoma,Rate,2019,0.46006589170990986,0.6034886645932233,0.3247062887162332
Deaths,Zambia,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,2.025280599394336,2.51541535350566,1.6229668564353523
Deaths,Zambia,Both,All ages,Multiple myeloma,Rate,2019,0.4977564472145612,0.6677012961031127,0.3300649535857371
Deaths,Zambia,Both,All ages,Leukemia,Rate,2019,2.4028676796938626,3.4130469095876217,1.718550105814618
Deaths,Ukraine,Both,All ages,Stomach cancer,Rate,2019,22.4976779312738,26.48636049036725,19.08650212706781
Deaths,Ukraine,Both,All ages,Liver cancer,Rate,2019,4.461259548720499,5.210187704986171,3.7804742910300644
Deaths,Ukraine,Both,All ages,Larynx cancer,Rate,2019,3.9681227546051034,4.926222220703498,3.087755396011659
Deaths,Ukraine,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,38.651543810726004,45.87645049168044,32.07643464070067
Deaths,Ukraine,Both,All ages,Breast cancer,Rate,2019,19.43783764000722,24.268033938592424,15.430940289781105
Deaths,Ukraine,Both,All ages,Cervical cancer,Rate,2019,4.918324798145689,6.605131382785795,3.8012722106273915
Deaths,Ukraine,Both,All ages,Uterine cancer,Rate,2019,4.0931465357765795,5.092624273223929,3.1910411317402003
Deaths,Ukraine,Both,All ages,Prostate cancer,Rate,2019,11.234965657737435,17.553885797327634,8.508955867639163
Deaths,Ukraine,Both,All ages,Colon and rectum cancer,Rate,2019,33.10834007742979,38.460714881628036,28.491218438582173
Deaths,Ukraine,Both,All ages,Lip and oral cavity cancer,Rate,2019,5.674871809182923,6.936600873120662,4.635047722028895
Deaths,Ukraine,Both,All ages,Nasopharynx cancer,Rate,2019,0.7316349149476581,0.9006584366657804,0.5925325118724897
Deaths,Ukraine,Both,All ages,Other pharynx cancer,Rate,2019,3.66869625588987,4.601129179633911,2.839757251321802
Deaths,Ukraine,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,2.0911470016480322,2.5380593440607835,1.711049560478305
Deaths,Ukraine,Both,All ages,Pancreatic cancer,Rate,2019,13.50661010605453,15.914222783164835,11.40353508890972
Deaths,Ukraine,Both,All ages,Malignant skin melanoma,Rate,2019,3.1646273921094865,4.017192667261348,2.341805395389359
Deaths,Czechia,Both,All ages,Breast cancer,Rate,2019,17.89031415845225,21.4728812574822,14.621468259811815
Deaths,Czechia,Both,All ages,Cervical cancer,Rate,2019,4.169235298522506,5.105469600394735,3.3544270205000886
Deaths,Czechia,Both,All ages,Uterine cancer,Rate,2019,4.183621939188096,5.121260887720678,3.3621432993353286
Deaths,Czechia,Both,All ages,Prostate cancer,Rate,2019,17.747079195649697,22.67442231341064,13.098155818031909
Deaths,Czechia,Both,All ages,Colon and rectum cancer,Rate,2019,43.9482157758439,52.86161156515788,36.301739510619
Deaths,Czechia,Both,All ages,Lip and oral cavity cancer,Rate,2019,3.8827319401136657,4.731508666974889,3.149652923300074
Deaths,Czechia,Both,All ages,Nasopharynx cancer,Rate,2019,0.36724240517317147,0.46045168716112456,0.2861208363358621
Deaths,Czechia,Both,All ages,Other pharynx cancer,Rate,2019,2.7582151983001966,3.51121663373423,2.1639684399027566
Deaths,Czechia,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,7.990840780641149,10.062081725056839,6.338739507444856
Deaths,Czechia,Both,All ages,Pancreatic cancer,Rate,2019,23.766629882690697,28.688563578636735,19.207695369312827
Deaths,Gambia,Both,All ages,Brain and central nervous system cancer,Rate,2019,0.5479437898623335,0.7464867786863019,0.31127031879426836
Deaths,Gambia,Both,All ages,Thyroid cancer,Rate,2019,0.13203553134781357,0.16804275924325535,0.10165447094810817
Deaths,Gambia,Both,All ages,Mesothelioma,Rate,2019,0.0568782843412049,0.08902614374988448,0.035126845838456745
Deaths,Gambia,Both,All ages,Hodgkin lymphoma,Rate,2019,0.21009422832455377,0.28034344198257155,0.1453926328551363
Deaths,Gambia,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,0.44780905527174114,0.5981009919885606,0.32352209139599986
Deaths,Gambia,Both,All ages,Multiple myeloma,Rate,2019,0.2900802689107068,0.3720713835104039,0.21000105391918755
Deaths,Gambia,Both,All ages,Larynx cancer,Rate,2019,0.28580307550974454,0.35462614200067494,0.2229580799490609
Deaths,Gambia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,3.22801518244338,4.154505721461392,2.467261950392628
Deaths,Gambia,Both,All ages,Breast cancer,Rate,2019,2.9035628598168195,4.1092842012424455,1.8965861477911854
Deaths,Gambia,Both,All ages,Cervical cancer,Rate,2019,4.1656904428122665,5.746885562150951,2.908242161270325
Deaths,Gambia,Both,All ages,Uterine cancer,Rate,2019,0.3867350569477612,0.5444327583522508,0.2680221545417224
Deaths,Gambia,Both,All ages,Prostate cancer,Rate,2019,1.7168429972008612,2.291998736590124,1.258694250446804
Deaths,Gambia,Both,All ages,Colon and rectum cancer,Rate,2019,2.5988965073147123,3.4613247034252987,1.8997824279495168
Deaths,Gambia,Both,All ages,Lip and oral cavity cancer,Rate,2019,0.6377463663392462,0.8368590599003208,0.46557756499468783
Deaths,Gambia,Both,All ages,Nasopharynx cancer,Rate,2019,0.11687790250443811,0.1553737660283783,0.08491067163357556
Deaths,Gambia,Both,All ages,Other pharynx cancer,Rate,2019,0.13524213477309535,0.18643178099012905,0.09459221951173376
Deaths,Gambia,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.42659788441810553,0.5346587806020187,0.33555252963541876
Deaths,Gambia,Both,All ages,Pancreatic cancer,Rate,2019,1.4046909966811811,1.9320291504406495,0.9621946935293215
Deaths,Gambia,Both,All ages,Malignant skin melanoma,Rate,2019,0.13911390226059472,0.19025806434035844,0.0951575476287653
Deaths,Gambia,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.1630469055427391,0.20783388435606173,0.11639318831070788
Deaths,Gambia,Both,All ages,Ovarian cancer,Rate,2019,0.7976531175813938,1.2894661919325303,0.4568097992787574
Deaths,Gambia,Both,All ages,Testicular cancer,Rate,2019,0.08089108601118367,0.13246261018028196,0.047372549131049255
Deaths,Gambia,Both,All ages,Kidney cancer,Rate,2019,0.40574769061459315,0.5717344118095468,0.2877670514980426
Deaths,Gambia,Both,All ages,Bladder cancer,Rate,2019,0.7498351607786822,0.9907461767747353,0.5642126241367023
Deaths,Ukraine,Both,All ages,Other malignant neoplasms,Rate,2019,7.7239724012132065,9.12031565316466,6.201972807536823
Deaths,Denmark,Both,All ages,Other malignant neoplasms,Rate,2019,8.618275437179186,9.45125349446742,7.7133599219159255
Deaths,Finland,Both,All ages,Larynx cancer,Rate,2019,0.8215032715110221,0.915498095226416,0.7325564010959527
Deaths,Finland,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,46.84643550416367,50.18149600050211,43.043657318547645
Deaths,Finland,Both,All ages,Breast cancer,Rate,2019,18.89255690448484,20.789840852451025,16.83077678673654
Deaths,Hungary,Both,All ages,Esophageal cancer,Rate,2019,6.645443588816296,8.118456089007294,5.3815515884409155
Deaths,Hungary,Both,All ages,Stomach cancer,Rate,2019,17.312686333048585,20.483264386397817,14.390694171584274
Deaths,Hungary,Both,All ages,Liver cancer,Rate,2019,5.291917613234916,6.430702726923632,4.376434782464547
Deaths,Hungary,Both,All ages,Larynx cancer,Rate,2019,5.039094982998525,6.137495923771787,4.114730906914329
Deaths,Hungary,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,92.74075501589293,112.13420305743334,76.76808863310289
Deaths,Hungary,Both,All ages,Breast cancer,Rate,2019,22.816772404808795,27.405026953535444,18.73973219574754
Deaths,Hungary,Both,All ages,Cervical cancer,Rate,2019,4.97471150424057,6.178591589894485,3.997236641833788
Deaths,Uganda,Both,All ages,Ovarian cancer,Rate,2019,1.438781368140365,2.1570384338346944,0.9714670890349839
Deaths,Uganda,Both,All ages,Testicular cancer,Rate,2019,0.0886286991258443,0.13299789024167144,0.05693267276925017
Deaths,Uganda,Both,All ages,Kidney cancer,Rate,2019,0.5987770027184074,0.797364237757855,0.4573741273355739
Deaths,Uganda,Both,All ages,Bladder cancer,Rate,2019,0.7751533427765547,0.9503686157407597,0.5993698076003221
Deaths,Uganda,Both,All ages,Brain and central nervous system cancer,Rate,2019,0.8523573646039212,1.1676055742365867,0.5072673196822604
Deaths,Uganda,Both,All ages,Thyroid cancer,Rate,2019,0.33705189235611993,0.4272708574675489,0.239216266969237
Deaths,Uganda,Both,All ages,Mesothelioma,Rate,2019,0.07124890504636941,0.20333369615225957,0.029335636512077767
Deaths,Uganda,Both,All ages,Hodgkin lymphoma,Rate,2019,0.5050377708672549,0.6963687279521893,0.35774702585034707
Deaths,Uganda,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,1.1043599558907875,1.4021969235593044,0.8542577044253498
Deaths,Uganda,Both,All ages,Multiple myeloma,Rate,2019,0.6171000155815445,0.7741502908415796,0.46927005484173084
Deaths,Uganda,Both,All ages,Leukemia,Rate,2019,1.6358918454117706,2.415518347687815,1.0885239244683484
Deaths,Uganda,Both,All ages,Other neoplasms,Rate,2019,0.09545767809684187,0.15295636278304583,0.050214562308113254
Deaths,United Kingdom,Both,All ages,Esophageal cancer,Rate,2019,14.931300943204745,15.591258405110846,13.9338672576017
Deaths,United Kingdom,Both,All ages,Stomach cancer,Rate,2019,11.228385730534898,11.79087459567234,10.271039880225944
Deaths,United Kingdom,Both,All ages,Liver cancer,Rate,2019,7.669151344816021,8.12300893163711,7.064620217861264
Deaths,Zambia,Both,All ages,Other malignant neoplasms,Rate,2019,5.191338973380583,6.66868433526916,3.9991049137915384
Deaths,Burundi,Both,All ages,Larynx cancer,Rate,2019,0.6080555447363477,0.8517274327111274,0.4349575231018601
Deaths,Gambia,Both,All ages,Leukemia,Rate,2019,1.5671656878267528,1.988138376152967,1.1460288774331162
Deaths,Gambia,Both,All ages,Other neoplasms,Rate,2019,0.1604227457536613,0.21049157057930673,0.11690236122241766
Deaths,Saint Kitts and Nevis,Both,All ages,Esophageal cancer,Rate,2019,4.826839822835245,5.722735671031616,3.9700015971427334
Deaths,Saint Kitts and Nevis,Both,All ages,Stomach cancer,Rate,2019,10.141012910564765,11.842227255909238,8.452610409744697
Deaths,Saint Kitts and Nevis,Both,All ages,Liver cancer,Rate,2019,4.131207697022353,4.9329837635812055,3.432476415253334
Deaths,Puerto Rico,Both,All ages,Other malignant neoplasms,Rate,2019,6.1556193005505095,7.752567640550505,4.820613055035173
Deaths,Saint Kitts and Nevis,Both,All ages,Larynx cancer,Rate,2019,1.9164925050472363,2.2564449613253124,1.5865372052668119
Deaths,El Salvador,Both,All ages,Esophageal cancer,Rate,2019,1.6289687302473896,2.0859944136857766,1.250759972660335
Deaths,El Salvador,Both,All ages,Stomach cancer,Rate,2019,15.725679776369882,19.901443454165083,12.125168226922076
Deaths,El Salvador,Both,All ages,Liver cancer,Rate,2019,2.026759446542429,2.6239328952278047,1.5361993420418711
Deaths,El Salvador,Both,All ages,Larynx cancer,Rate,2019,0.7407111140707832,0.9605964904723591,0.559396238609232
Deaths,El Salvador,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,10.10842874883899,12.942381679763217,7.638763617210855
Deaths,El Salvador,Both,All ages,Breast cancer,Rate,2019,5.965759973833636,7.809079829396183,4.443691892487974
Deaths,El Salvador,Both,All ages,Cervical cancer,Rate,2019,8.356763618773705,11.09531695526644,6.026456140329143
Deaths,El Salvador,Both,All ages,Uterine cancer,Rate,2019,1.235761737734065,1.8231613566226366,0.8945793300850815
Deaths,El Salvador,Both,All ages,Prostate cancer,Rate,2019,8.893209352822039,11.510127395554235,6.439446812562661
Deaths,El Salvador,Both,All ages,Colon and rectum cancer,Rate,2019,8.821362705096787,11.352421534331388,6.812794160617344
Deaths,El Salvador,Both,All ages,Lip and oral cavity cancer,Rate,2019,1.0465599524748452,1.3428852811065044,0.8004479977089627
Deaths,El Salvador,Both,All ages,Nasopharynx cancer,Rate,2019,0.1933339839686524,0.24888375297448884,0.14718278796149503
Deaths,Saint Kitts and Nevis,Both,All ages,Other neoplasms,Rate,2019,0.2379747579893022,0.29756506874329763,0.168747269720256
Deaths,Iran (Islamic Republic of),Both,All ages,Leukemia,Rate,2019,5.248437559137245,5.966690100078337,3.7217788568602357
Deaths,Iran (Islamic Republic of),Both,All ages,Other neoplasms,Rate,2019,0.13347704268952987,0.18199171403232936,0.11595941370306369
Deaths,Gambia,Both,All ages,Other malignant neoplasms,Rate,2019,2.469805760468854,3.0768611142741515,1.9079038746341455
Deaths,Philippines,Both,All ages,Larynx cancer,Rate,2019,0.6163306608728633,0.7752968555880123,0.4915225940887328
Deaths,Philippines,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,12.45220564606167,15.251285908722577,10.11383565329975
Deaths,Philippines,Both,All ages,Breast cancer,Rate,2019,9.144357833828748,11.86870686895185,6.9029143054211035
Deaths,Philippines,Both,All ages,Cervical cancer,Rate,2019,2.782561429226253,3.778725475674359,2.034601171368891
Deaths,Philippines,Both,All ages,Uterine cancer,Rate,2019,0.9932169320732681,1.3356574216799364,0.7329201112649754
Deaths,Philippines,Both,All ages,Prostate cancer,Rate,2019,3.7927792658131274,5.006707398753901,2.547512207375829
Deaths,Philippines,Both,All ages,Colon and rectum cancer,Rate,2019,9.980903859142927,12.035586788192715,8.30140484205046
Deaths,Philippines,Both,All ages,Lip and oral cavity cancer,Rate,2019,1.381681197304449,1.6689996329689574,1.1313322726683368
Deaths,Philippines,Both,All ages,Nasopharynx cancer,Rate,2019,1.2768556715788284,1.558050569386955,1.0330037581697373
Deaths,Philippines,Both,All ages,Other pharynx cancer,Rate,2019,0.3096454220829954,0.3799897606308017,0.2513630132823032
Deaths,Philippines,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.43161219576193116,0.6740800404235227,0.3449989824966562
Deaths,Philippines,Both,All ages,Pancreatic cancer,Rate,2019,2.897704665024417,3.5290555395635064,2.3668842450102408
Deaths,Philippines,Both,All ages,Malignant skin melanoma,Rate,2019,0.19127523648959593,0.26425786022174397,0.14753272137153026
Deaths,Philippines,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.35498877384615196,0.4293477683323402,0.2930953211947647
Deaths,Philippines,Both,All ages,Ovarian cancer,Rate,2019,2.3222069377896553,3.2046464697075483,1.7177609333252497
Deaths,Philippines,Both,All ages,Testicular cancer,Rate,2019,0.13017209490772313,0.16815988770037732,0.1006187195574587
Deaths,Philippines,Both,All ages,Kidney cancer,Rate,2019,0.9408949285042446,1.1608373525400777,0.7589851588226951
Deaths,Philippines,Both,All ages,Bladder cancer,Rate,2019,0.6746804701621796,0.8078432635722606,0.5567816321569719
